run,seed,iteration,algorithm,best_fitness
4,45,32,PSO,1333.9374078899198
4,45,32,Random Search,1084.4162587813905
4,45,32,Greedy,1001.8534006421653
4,45,33,FOA,1621.9564009779929
4,45,33,PSO,1333.9374078899198
4,45,33,Random Search,1084.4162587813905
4,45,33,Greedy,1001.8534006421653
4,45,34,FOA,1621.9564009779929
4,45,34,PSO,1333.9374078899198
4,45,34,Random Search,1084.4162587813905
4,45,34,Greedy,1001.8534006421653
4,45,35,FOA,1621.9564009779929
4,45,35,PSO,1333.9374078899198
4,45,35,Random Search,1084.4162587813905
4,45,35,Greedy,1001.8534006421653
4,45,36,FOA,1621.9564009779929
4,45,36,PSO,1333.9374078899198
4,45,36,Random Search,1084.4162587813905
4,45,36,Greedy,1001.8534006421653
4,45,37,FOA,1621.9564009779929
4,45,37,PSO,1333.9374078899198
4,45,37,Random Search,1084.4162587813905
4,45,37,Greedy,1001.8534006421653
4,45,38,FOA,1621.9564009779929
4,45,38,PSO,1333.9374078899198
4,45,38,Random Search,1084.4162587813905
4,45,38,Greedy,1001.8534006421653
4,45,39,FOA,1621.9564009779929
4,45,39,PSO,1333.9374078899198
4,45,39,Random Search,1084.4162587813905
4,45,39,Greedy,1001.8534006421653
4,45,40,FOA,1621.9564009779929
4,45,40,PSO,1333.9374078899198
4,45,40,Random Search,1084.4162587813905
4,45,40,Greedy,1001.8534006421653
4,45,41,FOA,1621.9564009779929
4,45,41,PSO,1333.9374078899198
4,45,41,Random Search,1084.4162587813905
4,45,41,Greedy,1001.8534006421653
4,45,42,FOA,1621.9564009779929
4,45,42,PSO,1333.9374078899198
4,45,42,Random Search,1084.4162587813905
4,45,42,Greedy,1001.8534006421653
4,45,43,FOA,1621.9564009779929
4,45,43,PSO,1333.9374078899198
4,45,43,Random Search,1084.4162587813905
4,45,43,Greedy,1001.8534006421653
4,45,44,FOA,1621.9564009779929
4,45,44,PSO,1333.9374078899198
4,45,44,Random Search,1084.4162587813905
4,45,44,Greedy,1001.8534006421653
4,45,45,FOA,1621.9564009779929
4,45,45,PSO,1333.9374078899198
4,45,45,Random Search,1084.4162587813905
4,45,45,Greedy,1001.8534006421653
4,45,46,FOA,1621.9564009779929
4,45,46,PSO,1333.9374078899198
4,45,46,Random Search,1084.4162587813905
4,45,46,Greedy,1001.8534006421653
4,45,47,FOA,1621.9564009779929
4,45,47,PSO,1333.9374078899198
4,45,47,Random Search,1084.4162587813905
4,45,47,Greedy,1001.8534006421653
4,45,48,FOA,1621.9564009779929
4,45,48,PSO,1333.9374078899198
4,45,48,Random Search,1084.4162587813905
4,45,48,Greedy,1001.8534006421653
4,45,49,FOA,1621.9564009779929
4,45,49,PSO,1333.9374078899198
4,45,49,Random Search,1084.4162587813905
4,45,49,Greedy,1001.8534006421653
4,45,50,FOA,1621.9564009779929
4,45,50,PSO,1333.9374078899198
4,45,50,Random Search,1084.4162587813905
4,45,50,Greedy,1001.8534006421653
5,46,1,FOA,1228.812523354311
5,46,1,PSO,1176.468661050839
5,46,1,Random Search,859.5756399076262
5,46,1,Greedy,706.6768948149959
5,46,2,FOA,1275.4090876221017
5,46,2,PSO,1176.468661050839
5,46,2,Random Search,932.7552707843687
5,46,2,Greedy,706.6768948149959
5,46,3,FOA,1588.701926109777
5,46,3,PSO,1303.2840073223872
5,46,3,Random Search,932.7552707843687
5,46,3,Greedy,706.6768948149959
5,46,4,FOA,1588.701926109777
5,46,4,PSO,1303.2840073223872
5,46,4,Random Search,932.7552707843687
5,46,4,Greedy,706.6768948149959
5,46,5,FOA,1588.701926109777
5,46,5,PSO,1303.2840073223872
5,46,5,Random Search,932.7552707843687
5,46,5,Greedy,706.6768948149959
5,46,6,FOA,1588.701926109777
5,46,6,PSO,1368.08515340042
5,46,6,Random Search,1215.9471935673932
5,46,6,Greedy,706.6768948149959
5,46,7,FOA,1588.701926109777
5,46,7,PSO,1368.08515340042
5,46,7,Random Search,1266.2942797268015
5,46,7,Greedy,706.6768948149959
5,46,8,FOA,1588.701926109777
5,46,8,PSO,1368.08515340042
5,46,8,Random Search,1266.2942797268015
5,46,8,Greedy,706.6768948149959
5,46,9,FOA,1588.701926109777
5,46,9,PSO,1385.0854258734435
5,46,9,Random Search,1266.2942797268015
5,46,9,Greedy,706.6768948149959
5,46,10,FOA,1588.701926109777
5,46,10,PSO,1385.0854258734435
5,46,10,Random Search,1266.2942797268015
5,46,10,Greedy,706.6768948149959
5,46,11,FOA,1588.701926109777
5,46,11,PSO,1385.0854258734435
5,46,11,Random Search,1266.2942797268015
5,46,11,Greedy,706.6768948149959
5,46,12,FOA,1588.701926109777
5,46,12,PSO,1385.0854258734435
5,46,12,Random Search,1266.2942797268015
5,46,12,Greedy,706.6768948149959
5,46,13,FOA,1588.701926109777
5,46,13,PSO,1385.0854258734435
5,46,13,Random Search,1266.2942797268015
5,46,13,Greedy,706.6768948149959
5,46,14,FOA,1588.701926109777
5,46,14,PSO,1385.0854258734435
5,46,14,Random Search,1266.2942797268015
5,46,14,Greedy,706.6768948149959
5,46,15,FOA,1588.701926109777
5,46,15,PSO,1385.0854258734435
5,46,15,Random Search,1266.2942797268015
5,46,15,Greedy,706.6768948149959
5,46,16,FOA,1588.701926109777
5,46,16,PSO,1385.0854258734435
5,46,16,Random Search,1266.2942797268015
5,46,16,Greedy,706.6768948149959
5,46,17,FOA,1588.701926109777
5,46,17,PSO,1385.0854258734435
5,46,17,Random Search,1266.2942797268015
5,46,17,Greedy,706.6768948149959
5,46,18,FOA,1588.701926109777
5,46,18,PSO,1385.0854258734435
5,46,18,Random Search,1266.2942797268015
5,46,18,Greedy,706.6768948149959
5,46,19,FOA,1588.701926109777
5,46,19,PSO,1607.6005152224152
5,46,19,Random Search,1266.2942797268015
5,46,19,Greedy,706.6768948149959
5,46,20,FOA,1588.701926109777
5,46,20,PSO,1607.6005152224152
5,46,20,Random Search,1266.2942797268015
5,46,20,Greedy,706.6768948149959
5,46,21,FOA,1588.701926109777
5,46,21,PSO,1607.6005152224152
5,46,21,Random Search,1266.2942797268015
5,46,21,Greedy,706.6768948149959
5,46,22,FOA,1588.701926109777
5,46,22,PSO,1607.6005152224152
5,46,22,Random Search,1266.2942797268015
5,46,22,Greedy,706.6768948149959
5,46,23,FOA,1588.701926109777
5,46,23,PSO,1607.6005152224152
5,46,23,Random Search,1266.2942797268015
5,46,23,Greedy,706.6768948149959
5,46,24,FOA,1588.701926109777
5,46,24,PSO,1607.6005152224152
5,46,24,Random Search,1266.2942797268015
5,46,24,Greedy,706.6768948149959
5,46,25,FOA,1588.701926109777
5,46,25,PSO,1607.6005152224152
5,46,25,Random Search,1266.2942797268015
5,46,25,Greedy,706.6768948149959
5,46,26,FOA,1588.701926109777
5,46,26,PSO,1607.6005152224152
5,46,26,Random Search,1266.2942797268015
5,46,26,Greedy,706.6768948149959
5,46,27,FOA,1588.701926109777
5,46,27,PSO,1607.6005152224152
5,46,27,Random Search,1266.2942797268015
5,46,27,Greedy,706.6768948149959
5,46,28,FOA,1588.701926109777
5,46,28,PSO,1607.6005152224152
5,46,28,Random Search,1266.2942797268015
5,46,28,Greedy,706.6768948149959
5,46,29,FOA,1588.701926109777
5,46,29,PSO,1607.6005152224152
5,46,29,Random Search,1266.2942797268015
5,46,29,Greedy,706.6768948149959
5,46,30,FOA,1588.701926109777
5,46,30,PSO,1607.6005152224152
5,46,30,Random Search,1266.2942797268015
5,46,30,Greedy,706.6768948149959
5,46,31,FOA,1588.701926109777
5,46,31,PSO,1607.6005152224152
5,46,31,Random Search,1266.2942797268015
5,46,31,Greedy,706.6768948149959
5,46,32,FOA,1588.701926109777
5,46,32,PSO,1607.6005152224152
5,46,32,Random Search,1266.2942797268015
5,46,32,Greedy,706.6768948149959
5,46,33,FOA,1588.701926109777
5,46,33,PSO,1607.6005152224152
5,46,33,Random Search,1266.2942797268015
5,46,33,Greedy,706.6768948149959
5,46,34,FOA,1588.701926109777
5,46,34,PSO,1607.6005152224152
5,46,34,Random Search,1266.2942797268015
5,46,34,Greedy,706.6768948149959
5,46,35,FOA,1588.701926109777
5,46,35,PSO,1607.6005152224152
5,46,35,Random Search,1266.2942797268015
5,46,35,Greedy,706.6768948149959
5,46,36,FOA,1588.701926109777
5,46,36,PSO,1607.6005152224152
5,46,36,Random Search,1266.2942797268015
5,46,36,Greedy,706.6768948149959
5,46,37,FOA,1588.701926109777
5,46,37,PSO,1607.6005152224152
5,46,37,Random Search,1266.2942797268015
5,46,37,Greedy,706.6768948149959
5,46,38,FOA,1588.701926109777
5,46,38,PSO,1607.6005152224152
5,46,38,Random Search,1266.2942797268015
5,46,38,Greedy,706.6768948149959
5,46,39,FOA,1588.701926109777
5,46,39,PSO,1607.6005152224152
5,46,39,Random Search,1266.2942797268015
5,46,39,Greedy,706.6768948149959
5,46,40,FOA,1588.701926109777
5,46,40,PSO,1607.6005152224152
5,46,40,Random Search,1266.2942797268015
5,46,40,Greedy,706.6768948149959
5,46,41,FOA,1588.701926109777
5,46,41,PSO,1607.6005152224152
5,46,41,Random Search,1266.2942797268015
5,46,41,Greedy,706.6768948149959
5,46,42,FOA,1588.701926109777
5,46,42,PSO,1607.6005152224152
5,46,42,Random Search,1266.2942797268015
5,46,42,Greedy,706.6768948149959
5,46,43,FOA,1588.701926109777
5,46,43,PSO,1607.6005152224152
5,46,43,Random Search,1266.2942797268015
5,46,43,Greedy,706.6768948149959
5,46,44,FOA,1588.701926109777
5,46,44,PSO,1607.6005152224152
5,46,44,Random Search,1266.2942797268015
5,46,44,Greedy,706.6768948149959
5,46,45,FOA,1588.701926109777
5,46,45,PSO,1607.6005152224152
5,46,45,Random Search,1266.2942797268015
5,46,45,Greedy,706.6768948149959
5,46,46,FOA,1588.701926109777
5,46,46,PSO,1607.6005152224152
5,46,46,Random Search,1266.2942797268015
5,46,46,Greedy,706.6768948149959
5,46,47,FOA,1588.701926109777
5,46,47,PSO,1607.6005152224152
5,46,47,Random Search,1266.2942797268015
5,46,47,Greedy,706.6768948149959
5,46,48,FOA,1588.701926109777
5,46,48,PSO,1607.6005152224152
5,46,48,Random Search,1266.2942797268015
5,46,48,Greedy,706.6768948149959
5,46,49,FOA,1588.701926109777
5,46,49,PSO,1607.6005152224152
5,46,49,Random Search,1266.2942797268015
5,46,49,Greedy,706.6768948149959
5,46,50,FOA,1588.701926109777
5,46,50,PSO,1607.6005152224152
5,46,50,Random Search,1266.2942797268015
5,46,50,Greedy,706.6768948149959
6,47,1,FOA,1668.0142654647275
6,47,1,PSO,1832.75791645728
6,47,1,Random Search,865.1583188005027
6,47,1,Greedy,878.7116581358913
6,47,2,FOA,1807.5266586134958
6,47,2,PSO,1832.75791645728
6,47,2,Random Search,1131.2996290642852
6,47,2,Greedy,878.7116581358913
6,47,3,FOA,1807.5266586134958
6,47,3,PSO,1872.9895456680947
6,47,3,Random Search,1131.2996290642852
6,47,3,Greedy,878.7116581358913
6,47,4,FOA,1961.0954746254693
6,47,4,PSO,2067.4664761655145
6,47,4,Random Search,1131.2996290642852
6,47,4,Greedy,878.7116581358913
6,47,5,FOA,1988.818030019328
6,47,5,PSO,2067.4664761655145
6,47,5,Random Search,1205.8774928347889
6,47,5,Greedy,878.7116581358913
6,47,6,FOA,1988.818030019328
6,47,6,PSO,2067.4664761655145
6,47,6,Random Search,1205.8774928347889
6,47,6,Greedy,878.7116581358913
6,47,7,FOA,1988.818030019328
6,47,7,PSO,2067.4664761655145
6,47,7,Random Search,1205.8774928347889
6,47,7,Greedy,878.7116581358913
6,47,8,FOA,1988.818030019328
6,47,8,PSO,2067.4664761655145
6,47,8,Random Search,1205.8774928347889
6,47,8,Greedy,878.7116581358913
6,47,9,FOA,1988.818030019328
6,47,9,PSO,2067.4664761655145
6,47,9,Random Search,1205.8774928347889
6,47,9,Greedy,878.7116581358913
6,47,10,FOA,1988.818030019328
6,47,10,PSO,2067.4664761655145
6,47,10,Random Search,1205.8774928347889
6,47,10,Greedy,878.7116581358913
6,47,11,FOA,1988.818030019328
6,47,11,PSO,2067.4664761655145
6,47,11,Random Search,1205.8774928347889
6,47,11,Greedy,878.7116581358913
6,47,12,FOA,1988.818030019328
6,47,12,PSO,2067.4664761655145
6,47,12,Random Search,1518.3364014089743
6,47,12,Greedy,878.7116581358913
6,47,13,FOA,1988.818030019328
6,47,13,PSO,2067.4664761655145
6,47,13,Random Search,1518.3364014089743
6,47,13,Greedy,878.7116581358913
6,47,14,FOA,1988.818030019328
6,47,14,PSO,2067.4664761655145
6,47,14,Random Search,1518.3364014089743
6,47,14,Greedy,878.7116581358913
6,47,15,FOA,1988.818030019328
6,47,15,PSO,2067.4664761655145
6,47,15,Random Search,1518.3364014089743
6,47,15,Greedy,878.7116581358913
6,47,16,FOA,1988.818030019328
6,47,16,PSO,2067.4664761655145
6,47,16,Random Search,1518.3364014089743
6,47,16,Greedy,878.7116581358913
6,47,17,FOA,1988.818030019328
6,47,17,PSO,2067.4664761655145
6,47,17,Random Search,1518.3364014089743
6,47,17,Greedy,878.7116581358913
6,47,18,FOA,1988.818030019328
6,47,18,PSO,2067.4664761655145
6,47,18,Random Search,1518.3364014089743
6,47,18,Greedy,878.7116581358913
6,47,19,FOA,1988.818030019328
6,47,19,PSO,2067.4664761655145
6,47,19,Random Search,1518.3364014089743
6,47,19,Greedy,878.7116581358913
6,47,20,FOA,1988.818030019328
6,47,20,PSO,2067.4664761655145
6,47,20,Random Search,1518.3364014089743
6,47,20,Greedy,878.7116581358913
6,47,21,FOA,1988.818030019328
6,47,21,PSO,2067.4664761655145
6,47,21,Random Search,1518.3364014089743
6,47,21,Greedy,878.7116581358913
6,47,22,FOA,1988.818030019328
6,47,22,PSO,2067.4664761655145
6,47,22,Random Search,1518.3364014089743
6,47,22,Greedy,878.7116581358913
6,47,23,FOA,1988.818030019328
6,47,23,PSO,2067.4664761655145
6,47,23,Random Search,1518.3364014089743
6,47,23,Greedy,878.7116581358913
6,47,24,FOA,1988.818030019328
6,47,24,PSO,2067.4664761655145
6,47,24,Random Search,1518.3364014089743
6,47,24,Greedy,878.7116581358913
6,47,25,FOA,1988.818030019328
6,47,25,PSO,2067.4664761655145
6,47,25,Random Search,1518.3364014089743
6,47,25,Greedy,878.7116581358913
6,47,26,FOA,1988.818030019328
6,47,26,PSO,2067.4664761655145
6,47,26,Random Search,1518.3364014089743
6,47,26,Greedy,878.7116581358913
6,47,27,FOA,1988.818030019328
6,47,27,PSO,2067.4664761655145
6,47,27,Random Search,1518.3364014089743
6,47,27,Greedy,878.7116581358913
6,47,28,FOA,1988.818030019328
6,47,28,PSO,2067.4664761655145
6,47,28,Random Search,1518.3364014089743
6,47,28,Greedy,878.7116581358913
6,47,29,FOA,1988.818030019328
6,47,29,PSO,2067.4664761655145
6,47,29,Random Search,1518.3364014089743
6,47,29,Greedy,878.7116581358913
6,47,30,FOA,1988.818030019328
6,47,30,PSO,2067.4664761655145
6,47,30,Random Search,1518.3364014089743
6,47,30,Greedy,878.7116581358913
6,47,31,FOA,1988.818030019328
6,47,31,PSO,2067.4664761655145
6,47,31,Random Search,1518.3364014089743
6,47,31,Greedy,878.7116581358913
6,47,32,FOA,1988.818030019328
6,47,32,PSO,2067.4664761655145
6,47,32,Random Search,1518.3364014089743
6,47,32,Greedy,878.7116581358913
6,47,33,FOA,1988.818030019328
6,47,33,PSO,2067.4664761655145
6,47,33,Random Search,1518.3364014089743
6,47,33,Greedy,878.7116581358913
6,47,34,FOA,1988.818030019328
6,47,34,PSO,2067.4664761655145
6,47,34,Random Search,1518.3364014089743
6,47,34,Greedy,878.7116581358913
6,47,35,FOA,1988.818030019328
6,47,35,PSO,2067.4664761655145
6,47,35,Random Search,1518.3364014089743
6,47,35,Greedy,878.7116581358913
6,47,36,FOA,1988.818030019328
6,47,36,PSO,2067.4664761655145
6,47,36,Random Search,1518.3364014089743
6,47,36,Greedy,878.7116581358913
6,47,37,FOA,1988.818030019328
6,47,37,PSO,2067.4664761655145
6,47,37,Random Search,1518.3364014089743
6,47,37,Greedy,878.7116581358913
6,47,38,FOA,1988.818030019328
6,47,38,PSO,2067.4664761655145
6,47,38,Random Search,1518.3364014089743
6,47,38,Greedy,878.7116581358913
6,47,39,FOA,1988.818030019328
6,47,39,PSO,2067.4664761655145
6,47,39,Random Search,1518.3364014089743
6,47,39,Greedy,878.7116581358913
6,47,40,FOA,1988.818030019328
6,47,40,PSO,2067.4664761655145
6,47,40,Random Search,1518.3364014089743
6,47,40,Greedy,878.7116581358913
6,47,41,FOA,1988.818030019328
6,47,41,PSO,2067.4664761655145
6,47,41,Random Search,1518.3364014089743
6,47,41,Greedy,878.7116581358913
6,47,42,FOA,1988.818030019328
6,47,42,PSO,2067.4664761655145
6,47,42,Random Search,1518.3364014089743
6,47,42,Greedy,878.7116581358913
6,47,43,FOA,1988.818030019328
6,47,43,PSO,2067.4664761655145
6,47,43,Random Search,1518.3364014089743
6,47,43,Greedy,878.7116581358913
6,47,44,FOA,1988.818030019328
6,47,44,PSO,2155.9524904176888
6,47,44,Random Search,1518.3364014089743
6,47,44,Greedy,878.7116581358913
6,47,45,FOA,1988.818030019328
6,47,45,PSO,2155.9524904176888
6,47,45,Random Search,1518.3364014089743
6,47,45,Greedy,878.7116581358913
6,47,46,FOA,1988.818030019328
6,47,46,PSO,2155.9524904176888
6,47,46,Random Search,1518.3364014089743
6,47,46,Greedy,878.7116581358913
6,47,47,FOA,1988.818030019328
6,47,47,PSO,2155.9524904176888
6,47,47,Random Search,1518.3364014089743
6,47,47,Greedy,878.7116581358913
6,47,48,FOA,1988.818030019328
6,47,48,PSO,2155.9524904176888
6,47,48,Random Search,1518.3364014089743
6,47,48,Greedy,878.7116581358913
6,47,49,FOA,1988.818030019328
6,47,49,PSO,2155.9524904176888
6,47,49,Random Search,1518.3364014089743
6,47,49,Greedy,878.7116581358913
6,47,50,FOA,1988.818030019328
6,47,50,PSO,2155.9524904176888
6,47,50,Random Search,1518.3364014089743
6,47,50,Greedy,878.7116581358913
7,48,1,FOA,1380.961407316494
7,48,1,PSO,1601.0876290094716
7,48,1,Random Search,587.2076676501282
7,48,1,Greedy,988.5029310926855
7,48,2,FOA,1410.770973743634
7,48,2,PSO,1601.0876290094716
7,48,2,Random Search,921.6493167738706
7,48,2,Greedy,988.5029310926855
7,48,3,FOA,1613.5967629933223
7,48,3,PSO,1601.0876290094716
7,48,3,Random Search,1380.8284375549179
7,48,3,Greedy,988.5029310926855
7,48,4,FOA,1613.5967629933223
7,48,4,PSO,1601.0876290094716
7,48,4,Random Search,1490.1350590024967
7,48,4,Greedy,988.5029310926855
7,48,5,FOA,1613.5967629933223
7,48,5,PSO,1601.0876290094716
7,48,5,Random Search,1490.1350590024967
7,48,5,Greedy,988.5029310926855
7,48,6,FOA,1613.5967629933223
7,48,6,PSO,1631.2728968670037
7,48,6,Random Search,1490.1350590024967
7,48,6,Greedy,988.5029310926855
7,48,7,FOA,1613.5967629933223
7,48,7,PSO,1631.2728968670037
7,48,7,Random Search,1490.1350590024967
7,48,7,Greedy,988.5029310926855
7,48,8,FOA,1613.5967629933223
7,48,8,PSO,1631.2728968670037
7,48,8,Random Search,1490.1350590024967
7,48,8,Greedy,988.5029310926855
7,48,9,FOA,1613.5967629933223
7,48,9,PSO,1631.2728968670037
7,48,9,Random Search,1490.1350590024967
7,48,9,Greedy,988.5029310926855
7,48,10,FOA,1613.5967629933223
7,48,10,PSO,1631.2728968670037
7,48,10,Random Search,1490.1350590024967
7,48,10,Greedy,988.5029310926855
7,48,11,FOA,1613.5967629933223
7,48,11,PSO,1631.2728968670037
7,48,11,Random Search,1490.1350590024967
7,48,11,Greedy,988.5029310926855
7,48,12,FOA,1613.5967629933223
7,48,12,PSO,1631.2728968670037
7,48,12,Random Search,1490.1350590024967
7,48,12,Greedy,988.5029310926855
7,48,13,FOA,1613.5967629933223
7,48,13,PSO,1631.2728968670037
7,48,13,Random Search,1490.1350590024967
7,48,13,Greedy,988.5029310926855
7,48,14,FOA,1613.5967629933223
7,48,14,PSO,1631.2728968670037
7,48,14,Random Search,1490.1350590024967
7,48,14,Greedy,988.5029310926855
7,48,15,FOA,1613.5967629933223
7,48,15,PSO,1631.2728968670037
7,48,15,Random Search,1490.1350590024967
7,48,15,Greedy,988.5029310926855
7,48,16,FOA,1613.5967629933223
7,48,16,PSO,1631.2728968670037
7,48,16,Random Search,1490.1350590024967
7,48,16,Greedy,988.5029310926855
7,48,17,FOA,1613.5967629933223
7,48,17,PSO,1631.2728968670037
7,48,17,Random Search,1490.1350590024967
7,48,17,Greedy,988.5029310926855
7,48,18,FOA,1613.5967629933223
7,48,18,PSO,1631.2728968670037
7,48,18,Random Search,1490.1350590024967
7,48,18,Greedy,988.5029310926855
7,48,19,FOA,1613.5967629933223
7,48,19,PSO,1631.2728968670037
7,48,19,Random Search,1490.1350590024967
7,48,19,Greedy,988.5029310926855
7,48,20,FOA,1613.5967629933223
7,48,20,PSO,1631.2728968670037
7,48,20,Random Search,1490.1350590024967
7,48,20,Greedy,988.5029310926855
7,48,21,FOA,1613.5967629933223
7,48,21,PSO,1631.2728968670037
7,48,21,Random Search,1490.1350590024967
7,48,21,Greedy,988.5029310926855
7,48,22,FOA,1613.5967629933223
7,48,22,PSO,1631.2728968670037
7,48,22,Random Search,1490.1350590024967
7,48,22,Greedy,988.5029310926855
7,48,23,FOA,1613.5967629933223
7,48,23,PSO,1631.2728968670037
7,48,23,Random Search,1490.1350590024967
7,48,23,Greedy,988.5029310926855
7,48,24,FOA,1613.5967629933223
7,48,24,PSO,1631.2728968670037
7,48,24,Random Search,1490.1350590024967
7,48,24,Greedy,988.5029310926855
7,48,25,FOA,1613.5967629933223
7,48,25,PSO,1631.2728968670037
7,48,25,Random Search,1490.1350590024967
7,48,25,Greedy,988.5029310926855
7,48,26,FOA,1613.5967629933223
7,48,26,PSO,1631.2728968670037
7,48,26,Random Search,1490.1350590024967
7,48,26,Greedy,988.5029310926855
7,48,27,FOA,1613.5967629933223
7,48,27,PSO,1631.2728968670037
7,48,27,Random Search,1490.1350590024967
7,48,27,Greedy,988.5029310926855
7,48,28,FOA,1613.5967629933223
7,48,28,PSO,1631.2728968670037
7,48,28,Random Search,1504.8009688716766
7,48,28,Greedy,988.5029310926855
7,48,29,FOA,1613.5967629933223
7,48,29,PSO,1631.2728968670037
7,48,29,Random Search,1504.8009688716766
7,48,29,Greedy,988.5029310926855
7,48,30,FOA,1613.5967629933223
7,48,30,PSO,1631.2728968670037
7,48,30,Random Search,1504.8009688716766
7,48,30,Greedy,988.5029310926855
7,48,31,FOA,1613.5967629933223
7,48,31,PSO,1631.2728968670037
7,48,31,Random Search,1504.8009688716766
7,48,31,Greedy,988.5029310926855
7,48,32,FOA,1613.5967629933223
7,48,32,PSO,1631.2728968670037
7,48,32,Random Search,1504.8009688716766
7,48,32,Greedy,988.5029310926855
7,48,33,FOA,1613.5967629933223
7,48,33,PSO,1631.2728968670037
7,48,33,Random Search,1504.8009688716766
7,48,33,Greedy,988.5029310926855
7,48,34,FOA,1613.5967629933223
